,Location,Parameter,Unit,Frequency,Date,Value
2885,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2003-02-28,9.0
2886,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2003-02-28,9.5
2887,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2003-02-28,7.33
2888,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2003-02-28,37.6
2889,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2003-02-28,2.2
2890,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2003-02-28,0.05
2891,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-02-28,2.86
2892,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2003-02-28,0.33
2893,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2003-02-28,10.0
2894,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2003-02-28,5.0
2895,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2003-02-28,5.0
2896,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2003-02-28,1.0
2897,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2003-02-28,1.0
2898,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2003-02-28,5.0
2899,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2003-02-28,3.44
2900,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2003-02-28,109.0
2901,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2003-02-28,22000.0
2902,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2003-02-28,4000.0
2903,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2003-02-28,7.8
2904,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2003-02-28,2.0
2905,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2003-02-28,1.0
2906,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2003-02-28,1.0
2907,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2003-02-28,5.0
2908,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2003-02-28,0.2
2909,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2003-02-28,9.0
2910,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2003-02-28,3.4
2911,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2003-02-28,7.14
2912,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2003-02-28,2.4
2913,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2003-02-28,0.5
2914,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2003-02-28,0.05
2915,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-02-28,2.63
2916,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2003-02-28,0.39
2917,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2003-02-28,18.0
2918,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2003-02-28,5.0
2919,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2003-02-28,5.0
2920,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2003-02-28,1.0
2921,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2003-02-28,1.0
2922,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2003-02-28,5.0
2923,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2003-02-28,0.807
2924,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2003-02-28,49.5
2925,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2003-02-28,2000.0
2926,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2003-02-28,6000.0
2927,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2003-02-28,2.1
2928,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2003-02-28,2.0
2929,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2003-02-28,1.0
2930,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2003-02-28,1.0
2931,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2003-02-28,5.0
2932,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2003-02-28,0.2
2933,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2003-02-28,9.0
2934,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2003-02-28,11.1
2935,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2003-02-28,6.94
2936,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2003-02-28,19.2
2937,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2003-02-28,0.9
2938,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2003-02-28,0.05
2939,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-02-28,3.24
2940,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2003-02-28,0.48
2941,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2003-02-28,20.0
2942,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2003-02-28,5.0
2943,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2003-02-28,5.0
2944,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2003-02-28,1.0
2945,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2003-02-28,1.0
2946,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2003-02-28,5.0
2947,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2003-02-28,0.20199999999999999
2948,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2003-02-28,53.0
2949,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2003-02-28,10000.0
2950,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2003-02-28,4000.0
2951,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2003-02-28,8.1
2952,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2003-02-28,2.0
2953,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2003-02-28,1.0
2954,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2003-02-28,1.0
2955,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2003-02-28,5.0
2956,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2003-02-28,0.2
2957,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2003-02-28,9.0
2958,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2003-02-28,1.8
2959,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2003-02-28,6.71
2960,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2003-02-28,92.0
2961,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2003-02-28,0.6
2962,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2003-02-28,0.58
2963,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2003-02-28,1.34
2964,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2003-02-28,0.89
2965,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2003-02-28,16.0
2966,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2003-02-28,5.0
2967,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2003-02-28,5.0
2968,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2003-02-28,1.0
2969,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2003-02-28,1.0
2970,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2003-02-28,5.0
2971,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2003-02-28,1.817
2972,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2003-02-28,42.0
2973,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2003-02-28,2900.0
2974,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2003-02-28,2960.0
2975,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2003-02-28,7.0
2976,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2003-02-28,2.0
2977,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2003-02-28,1.0
2978,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2003-02-28,1.0
2979,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2003-02-28,5.0
2980,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2003-02-28,0.2
2981,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2003-02-28,9.0
2982,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2003-02-28,18.6
2983,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2003-02-28,6.89
2984,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2003-02-28,68.0
2985,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2003-02-28,0.1
2986,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2003-02-28,0.29
2987,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-02-28,1.71
2988,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2003-02-28,1.13
2989,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2003-02-28,14.0
2990,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2003-02-28,5.0
2991,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2003-02-28,5.0
2992,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2003-02-28,1.0
2993,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2003-02-28,1.0
2994,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2003-02-28,5.0
2995,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2003-02-28,2.5839999999999996
2996,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2003-02-28,77.0
2997,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2003-02-28,9100.0
2998,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2003-02-28,6800.0
2999,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2003-02-28,15.0
3000,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2003-05-31,2.0
3001,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2003-05-31,1.0
3002,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2003-05-31,1.0
3003,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2003-05-31,5.0
3004,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2003-05-31,0.2
3005,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2003-05-31,9.0
3006,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2003-05-31,8.9
3007,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2003-05-31,6.26
3008,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2003-05-31,7.0
3009,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2003-05-31,2.4
3010,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2003-05-31,0.51
3011,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-05-31,5.81
3012,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2003-05-31,0.7
3013,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2003-05-31,12.0
3014,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2003-05-31,5.0
3015,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2003-05-31,5.0
3016,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2003-05-31,1.0
3017,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2003-05-31,1.0
3018,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2003-05-31,5.0
3019,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2003-05-31,2.5839999999999996
3020,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2003-05-31,40.0
3021,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2003-05-31,110000.0
3022,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2003-05-31,20000.0
3023,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2003-05-31,6.5
3024,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2003-05-31,2.0
3025,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2003-05-31,1.0
3026,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2003-05-31,1.0
3027,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2003-05-31,5.0
3028,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2003-05-31,0.2
3029,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2003-05-31,9.0
3030,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2003-05-31,12.3
3031,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2003-05-31,7.31
3032,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2003-05-31,27.0
3033,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2003-05-31,2.6
3034,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2003-05-31,0.05
3035,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-05-31,6.59
3036,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2003-05-31,0.95
3037,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2003-05-31,10.0
3038,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2003-05-31,5.0
3039,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2003-05-31,5.0
3040,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2003-05-31,1.0
3041,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2003-05-31,1.0
3042,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2003-05-31,5.0
3043,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2003-05-31,0.807
3044,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2003-05-31,34.5
3045,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2003-05-31,160000.0
3046,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2003-05-31,60000.0
3047,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2003-05-31,11.5
3048,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2003-05-31,2.0
3049,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2003-05-31,1.0
3050,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2003-05-31,1.0
3051,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2003-05-31,5.0
3052,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2003-05-31,0.2
3053,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2003-05-31,9.0
3054,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2003-05-31,9.3
3055,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2003-05-31,7.49
3056,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2003-05-31,35.0
3057,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2003-05-31,1.1
3058,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2003-05-31,0.31
3059,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-05-31,4.68
3060,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2003-05-31,0.65
3061,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2003-05-31,4.0
3062,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2003-05-31,5.0
3063,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2003-05-31,5.0
3064,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2003-05-31,1.0
3065,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2003-05-31,1.0
3066,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2003-05-31,5.0
3067,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2003-05-31,0.40299999999999997
3068,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2003-05-31,49.5
3069,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2003-05-31,120000.0
3070,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2003-05-31,50000.0
3071,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2003-05-31,8.7
3072,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2003-05-31,2.0
3073,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2003-05-31,1.0
3074,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2003-05-31,1.0
3075,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2003-05-31,5.0
3076,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2003-05-31,0.2
3077,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2003-05-31,9.0
3078,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2003-05-31,9.1
3079,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2003-05-31,6.88
3080,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2003-05-31,67.0
3081,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2003-05-31,1.2
3082,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2003-05-31,0.32
3083,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2003-05-31,5.0
3084,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2003-05-31,0.86
3085,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2003-05-31,8.0
3086,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2003-05-31,5.0
3087,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2003-05-31,5.0
3088,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2003-05-31,1.0
3089,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2003-05-31,1.0
3090,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2003-05-31,5.0
3091,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2003-05-31,0.40299999999999997
3092,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2003-05-31,56.0
3093,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2003-05-31,20000.0
3094,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2003-05-31,10000.0
3095,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2003-05-31,7.3
3096,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2003-05-31,2.0
3097,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2003-05-31,1.0
3098,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2003-05-31,1.0
3099,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2003-05-31,5.0
3100,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2003-05-31,0.2
3101,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2003-05-31,9.0
3102,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2003-05-31,4.8
3103,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2003-05-31,6.54
3104,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2003-05-31,12.0
3105,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2003-05-31,2.3
3106,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2003-05-31,0.05
3107,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-05-31,4.35
3108,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2003-05-31,0.76
3109,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2003-05-31,12.0
3110,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2003-05-31,5.0
3111,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2003-05-31,5.0
3112,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2003-05-31,1.0
3113,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2003-05-31,1.0
3114,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2003-05-31,5.0
3115,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2003-05-31,0.484
3116,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2003-05-31,64.0
3117,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2003-05-31,30000.0
3118,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2003-05-31,50000.0
3119,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2003-05-31,4.4
3120,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2003-08-31,2.0
3121,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2003-08-31,1.0
3122,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2003-08-31,1.0
3123,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2003-08-31,5.0
3124,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2003-08-31,0.2
3125,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2003-08-31,9.0
3126,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2003-08-31,10.2
3127,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2003-08-31,6.57
3128,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2003-08-31,10.0
3129,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2003-08-31,2.4
3130,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2003-08-31,0.5
3131,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2003-08-31,17.2
3132,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2003-08-31,0.43
3133,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2003-08-31,8.0
3134,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2003-08-31,5.0
3135,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2003-08-31,5.0
3136,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2003-08-31,1.0
3137,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2003-08-31,1.0
3138,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2003-08-31,5.0
3139,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2003-08-31,1.9380000000000002
